player,date,opponent,innings_pitched,actual_strikeouts,predicted_strikeouts,opponent_k_rate,recent_k9
Reynaldo LÃ³pez,Jul 2,SFG,4.333333333333333,6,6.04,0.24,10.94
Reynaldo LÃ³pez,Jul 7,PHI,6.0,6,6.14,0.222,10.59
Reynaldo LÃ³pez,Jul 13,SDP,6.0,2,6.47,0.177,8.54
Reynaldo LÃ³pez,Jul 22,CIN,6.0,5,5.09,0.244,7.9
Reynaldo LÃ³pez,Jul 28,NYM,3.0,2,3.68,0.224,7.46
Reynaldo LÃ³pez,Aug 20,PHI,5.0,10,8.67,0.222,8.65
Reynaldo LÃ³pez,Aug 25,WSN,6.0,7,6.71,0.204,9.0
Reynaldo LÃ³pez,Aug 30,PHI,6.0,6,6.1,0.222,10.38
Reynaldo LÃ³pez,Sep 5,COL,6.0,11,8.61,0.268,12.46
Reynaldo LÃ³pez,Sep 10,WSN,1.0,1,2.17,0.204,13.12
Reynaldo LÃ³pez,Sep 28,KCR,6.0,9,7.58,0.194,12.24
Reynaldo LÃ³pez,Sep 30(2),NYM,1.0,2,2.53,0.224,13.05
Joe Ryan,Mar 30,KCR,5.333333333333333,5,6.27,0.194,8.44
Joe Ryan,Apr 6,CLE,6.0,7,6.6,0.202,9.53
Joe Ryan,Apr 13(1),DET,6.0,12,10.68,0.243,12.46
Joe Ryan,Apr 19,DET,5.333333333333333,6,6.53,0.243,11.91
Joe Ryan,Apr 24,CHW,6.0,8,7.16,0.239,11.93
Joe Ryan,Apr 29,CHW,6.0,3,4.66,0.239,11.05
Joe Ryan,May 5,BOS,6.0,5,5.14,0.254,10.43
Joe Ryan,May 10,TOR,7.0,7,6.79,0.204,8.6
Joe Ryan,May 16,NYY,5.333333333333333,5,6.28,0.212,8.31
Joe Ryan,May 21,WSN,7.0,6,6.79,0.204,7.47
Joe Ryan,May 27,KCR,7.0,9,8.08,0.194,8.91
Joe Ryan,Jun 1,HOU,5.0,4,5.05,0.193,8.9
Joe Ryan,Jun 7,PIT,7.0,8,7.2,0.248,9.19
Joe Ryan,Jun 13,OAK,7.0,5,5.82,0.249,8.73
Joe Ryan,Jun 19,TBR,6.0,5,5.66,0.247,8.72
Joe Ryan,Jun 25,ARI,6.0,5,5.15,0.201,7.84
Joe Ryan,Jun 30,SEA,5.666666666666667,10,8.69,0.268,9.38
Joe Ryan,Jul 6,HOU,5.666666666666667,8,7.17,0.193,9.79
Joe Ryan,Jul 12,SFG,5.333333333333333,6,6.21,0.24,10.67
Joe Ryan,Jul 21,MIL,6.0,6,6.21,0.237,10.99
Joe Ryan,Jul 27,DET,6.0,8,7.57,0.243,11.93
Joe Ryan,Aug 2,CHW,6.333333333333333,7,6.18,0.239,10.74
Joe Ryan,Aug 7,CHC,2.0,2,3.08,0.223,10.17
MartÃ­n PÃ©rez,Mar 29,MIA,4.333333333333333,2,2.93,0.233,4.15
MartÃ­n PÃ©rez,Apr 4,WSN,6.666666666666667,6,4.67,0.204,6.55
MartÃ­n PÃ©rez,Apr 9,DET,8.0,7,6.45,0.243,7.11
MartÃ­n PÃ©rez,Apr 15,NYM,5.666666666666667,1,1.46,0.224,5.84
MartÃ­n PÃ©rez,Apr 21,BOS,4.0,7,5.86,0.254,7.22
MartÃ­n PÃ©rez,Apr 27,SFG,6.0,4,4.01,0.24,7.42
MartÃ­n PÃ©rez,May 3,COL,5.333333333333333,4,4.77,0.268,7.14
MartÃ­n PÃ©rez,May 8,LAA,5.0,5,4.66,0.237,7.27
MartÃ­n PÃ©rez,May 15,MIL,5.0,4,4.56,0.237,8.53
MartÃ­n PÃ©rez,May 21,SFG,4.333333333333333,4,3.82,0.24,7.36
MartÃ­n PÃ©rez,May 26,ATL,3.0,2,3.22,0.241,7.54
MartÃ­n PÃ©rez,Jun 28,ATL,4.0,4,3.72,0.241,8.02
MartÃ­n PÃ©rez,Jul 4,STL,7.333333333333333,2,2.47,0.216,6.08
MartÃ­n PÃ©rez,Jul 10,MIL,4.666666666666667,5,4.67,0.237,6.56
MartÃ­n PÃ©rez,Jul 19,PHI,3.6666666666666665,4,3.52,0.222,6.75
MartÃ­n PÃ©rez,Jul 24,STL,6.0,2,2.09,0.216,5.96
MartÃ­n PÃ©rez,Aug 3,COL,6.0,7,5.04,0.268,6.51
MartÃ­n PÃ©rez,Aug 9,MIA,7.0,6,5.33,0.233,7.9
MartÃ­n PÃ©rez,Aug 14,PIT,5.333333333333333,8,6.33,0.248,8.68
MartÃ­n PÃ©rez,Aug 20,MIN,4.666666666666667,2,2.7,0.213,7.76
MartÃ­n PÃ©rez,Aug 25,NYM,3.6666666666666665,1,2.12,0.224,8.1
MartÃ­n PÃ©rez,Aug 30,TBR,5.0,4,4.47,0.247,7.36
MartÃ­n PÃ©rez,Sep 5,DET,6.333333333333333,5,5.38,0.243,7.2
MartÃ­n PÃ©rez,Sep 15,SFG,5.0,2,2.33,0.24,5.11
MartÃ­n PÃ©rez,Sep 21,CHW,5.333333333333333,6,4.53,0.239,6.39
MartÃ­n PÃ©rez,Sep 29,ARI,3.6666666666666665,3,3.18,0.201,7.11
Justin Steele,Mar 28,TEX,4.666666666666667,6,3.98,0.212,11.57
Justin Steele,May 6,SDP,4.666666666666667,2,2.86,0.177,7.71
Justin Steele,May 11,PIT,4.0,3,3.11,0.248,7.42
Justin Steele,May 16,PIT,5.666666666666667,7,6.24,0.248,8.53
Justin Steele,May 22,ATL,6.333333333333333,5,5.52,0.241,8.17
Justin Steele,May 27,MIL,7.0,8,7.37,0.237,8.13
Justin Steele,Jun 1,CIN,5.0,5,4.99,0.244,9.0
Justin Steele,Jun 7,CIN,7.0,7,7.04,0.244,9.29
Justin Steele,Jun 13,TBR,6.0,5,6.17,0.247,8.62
Justin Steele,Jun 18,SFG,6.666666666666667,8,7.57,0.24,9.38
Justin Steele,Jun 24,SFG,7.333333333333333,9,8.57,0.24,9.56
Justin Steele,Jun 29,MIL,6.0,5,6.52,0.237,9.27
Justin Steele,Jul 5,LAA,9.0,7,7.3,0.237,8.74
Justin Steele,Jul 11,BAL,7.0,4,5.39,0.22,8.25
Justin Steele,Jul 19,ARI,4.666666666666667,6,4.83,0.201,8.21
Justin Steele,Jul 24,MIL,5.333333333333333,4,4.65,0.237,7.31
Justin Steele,Jul 30,CIN,5.0,7,5.0,0.244,8.13
Justin Steele,Aug 4,STL,6.666666666666667,6,6.42,0.216,8.48
Justin Steele,Aug 10,CHW,6.0,8,6.61,0.239,10.08
Justin Steele,Aug 17,TOR,2.0,3,2.79,0.204,10.08
Justin Steele,Aug 22,DET,7.0,10,8.87,0.243,11.48
Justin Steele,Aug 27,PIT,5.0,6,5.05,0.248,11.14
Justin Steele,Sep 18,OAK,2.6666666666666665,1,2.06,0.249,11.12
Justin Steele,Sep 24,PHI,4.0,3,3.12,0.222,10.02
Tyler Glasnow,Mar 20,SDP,5.0,3,6.08,0.177,5.4
Tyler Glasnow,Mar 28,STL,6.0,5,7.05,0.216,6.55
Tyler Glasnow,Apr 3,SFG,6.0,7,6.3,0.24,7.94
Tyler Glasnow,Apr 9,MIN,7.0,14,11.43,0.213,10.88
Tyler Glasnow,Apr 15,WSN,5.0,5,5.46,0.204,10.55
Tyler Glasnow,Apr 21,NYM,8.0,10,9.53,0.224,11.53
Tyler Glasnow,Apr 27,TOR,6.0,9,8.0,0.204,12.66
Tyler Glasnow,May 4,ATL,7.0,10,9.23,0.241,13.09
Tyler Glasnow,May 10,SDP,7.0,10,8.43,0.177,12.0
Tyler Glasnow,May 16,CIN,5.0,8,7.31,0.244,12.82
Tyler Glasnow,May 22,ARI,5.0,6,6.7,0.201,12.9
Tyler Glasnow,May 28(1),NYM,7.0,8,8.97,0.224,12.19
Tyler Glasnow,Jun 4,PIT,6.0,9,8.19,0.248,12.3
Tyler Glasnow,Jun 9,NYY,6.0,12,9.59,0.212,13.34
Tyler Glasnow,Jun 16,KCR,7.0,9,9.29,0.194,12.77
Tyler Glasnow,Jun 22,LAA,7.0,10,9.04,0.237,13.09
Tyler Glasnow,Jun 29,SFG,3.0,1,3.0,0.24,12.72
Tyler Glasnow,Jul 5,MIL,6.0,7,7.71,0.237,12.1
Tyler Glasnow,Jul 24,SFG,5.0,4,4.63,0.24,9.96
Tyler Glasnow,Jul 30,SDP,7.0,8,8.32,0.177,9.64
Tyler Glasnow,Aug 5,PHI,6.0,9,7.96,0.222,9.67
Tyler Glasnow,Aug 11,PIT,7.0,4,5.99,0.248,9.29
Albert SuÃ¡rez,Apr 17,MIN,5.666666666666667,4,3.55,0.213,6.35
Albert SuÃ¡rez,Apr 22,LAA,5.666666666666667,5,4.68,0.237,7.15
Albert SuÃ¡rez,Apr 28,OAK,4.0,6,5.03,0.249,8.8
Albert SuÃ¡rez,May 5,CIN,2.3333333333333335,1,1.75,0.244,8.15
Albert SuÃ¡rez,May 8,WSN,2.0,1,1.59,0.204,7.78
Albert SuÃ¡rez,May 10,ARI,0.3333333333333333,0,0.51,0.201,8.16
Albert SuÃ¡rez,May 12,ARI,3.0,3,2.76,0.201,8.49
Albert SuÃ¡rez,May 18,SEA,0.6666666666666666,0,1.17,0.268,5.4
Albert SuÃ¡rez,May 20,STL,1.0,1,1.14,0.216,6.43
Albert SuÃ¡rez,May 22,STL,0.6666666666666666,0,1.11,0.216,6.35
Albert SuÃ¡rez,May 25,CHW,4.0,3,3.34,0.239,6.75
Albert SuÃ¡rez,May 31,TBR,5.0,5,5.0,0.247,7.15
Albert SuÃ¡rez,Jun 5,TOR,5.0,4,4.35,0.204,7.47
Albert SuÃ¡rez,Jun 11,ATL,5.333333333333333,4,4.59,0.241,7.2
Albert SuÃ¡rez,Jun 18,NYY,3.6666666666666665,3,3.16,0.212,7.43
Albert SuÃ¡rez,Jun 23,HOU,5.0,3,3.5,0.193,7.12
Albert SuÃ¡rez,Jun 28,TEX,6.0,2,2.52,0.212,5.76
Albert SuÃ¡rez,Jul 5,OAK,6.0,6,4.61,0.249,6.23
Albert SuÃ¡rez,Jul 11,CHC,5.0,4,3.87,0.223,6.31
Albert SuÃ¡rez,Jul 23,MIA,2.0,3,2.34,0.233,6.75
Albert SuÃ¡rez,Jul 28,SDP,4.666666666666667,2,2.4,0.177,6.46
Albert SuÃ¡rez,Aug 1,CLE,1.6666666666666665,1,1.26,0.202,7.45
Albert SuÃ¡rez,Aug 6,TOR,5.0,6,5.15,0.204,7.85
Albert SuÃ¡rez,Aug 11,TBR,6.666666666666667,5,5.01,0.247,7.65
Albert SuÃ¡rez,Aug 18,BOS,6.0,6,6.32,0.254,7.5
Albert SuÃ¡rez,Aug 24,HOU,5.666666666666667,3,3.36,0.193,7.56
Albert SuÃ¡rez,Aug 30,COL,7.0,4,5.07,0.268,7.12
Albert SuÃ¡rez,Sep 4,CHW,4.333333333333333,2,2.77,0.239,6.07
Albert SuÃ¡rez,Sep 10,BOS,6.0,8,6.79,0.254,7.14
Albert SuÃ¡rez,Sep 17,SFG,3.3333333333333335,3,3.04,0.24,6.84
Albert SuÃ¡rez,Sep 22,DET,5.0,6,4.37,0.243,8.06
Albert SuÃ¡rez,Sep 29,MIN,6.0,4,4.24,0.213,8.39
Paul Skenes,May 11,CHC,4.0,7,8.2,0.223,15.75
Paul Skenes,May 17,CHC,6.0,11,8.94,0.223,16.2
Paul Skenes,May 23,SFG,6.0,3,4.44,0.24,11.81
Paul Skenes,May 29(2),DET,6.0,9,8.8,0.243,12.27
Paul Skenes,Jun 5,LAD,5.0,8,7.45,0.214,12.67
Paul Skenes,Jun 11,STL,6.333333333333333,8,7.62,0.216,11.97
Paul Skenes,Jun 17,CIN,6.0,7,7.34,0.244,10.74
Paul Skenes,Jun 23,TBR,7.0,8,7.65,0.247,11.87
Paul Skenes,Jun 29,ATL,6.0,9,7.29,0.241,11.87
Paul Skenes,Jul 5,NYM,7.0,8,8.18,0.224,11.13
Paul Skenes,Jul 11,MIL,7.0,11,9.1,0.237,11.73
Paul Skenes,Jul 23,STL,8.333333333333334,8,7.72,0.216,11.21
Paul Skenes,Jul 29,HOU,6.0,6,6.13,0.193,11.01
Paul Skenes,Aug 4,ARI,5.333333333333333,4,5.03,0.201,9.89
Paul Skenes,Aug 10,LAD,6.0,8,7.75,0.214,10.19
Paul Skenes,Aug 16,SEA,6.0,6,5.95,0.268,9.09
Paul Skenes,Aug 22,CIN,6.0,9,8.25,0.244,10.12
Paul Skenes,Aug 28,CHC,5.0,6,6.71,0.223,10.48
Paul Skenes,Sep 3,CHC,5.0,6,6.77,0.223,11.25
Paul Skenes,Sep 9,MIA,6.0,9,8.01,0.233,11.57
Paul Skenes,Sep 16,STL,6.0,7,7.1,0.216,11.89
Paul Skenes,Sep 22,CIN,5.0,9,8.36,0.244,12.33
Paul Skenes,Sep 28,NYY,2.0,3,5.21,0.212,12.75
Simeon Woods Richardson,Apr 13(2),DET,6.0,5,3.6,0.243,7.5
Simeon Woods Richardson,Apr 25,CHW,5.0,6,5.94,0.239,9.0
Simeon Woods Richardson,Apr 30,CHW,3.6666666666666665,2,2.72,0.239,7.98
Simeon Woods Richardson,May 6,SEA,6.0,8,7.18,0.268,9.15
Simeon Woods Richardson,May 11,TOR,4.333333333333333,2,3.01,0.204,8.28
Simeon Woods Richardson,May 17,CLE,5.333333333333333,2,2.63,0.202,7.4
Simeon Woods Richardson,May 22,WSN,4.666666666666667,1,1.94,0.204,5.62
Simeon Woods Richardson,May 28,KCR,5.0,4,3.83,0.194,6.04
Simeon Woods Richardson,Jun 2,HOU,4.333333333333333,6,3.01,0.193,5.7
Simeon Woods Richardson,Jun 8,PIT,6.333333333333333,6,4.0,0.248,6.66
Simeon Woods Richardson,Jun 14,OAK,4.0,4,3.93,0.249,7.77
Simeon Woods Richardson,Jun 20,TBR,6.0,6,6.14,0.247,9.12
Simeon Woods Richardson,Jun 26,ARI,5.333333333333333,4,5.26,0.201,9.0
Simeon Woods Richardson,Jul 2,DET,5.666666666666667,4,3.91,0.243,7.9
Simeon Woods Richardson,Jul 7,HOU,6.0,4,3.93,0.193,7.33
Simeon Woods Richardson,Jul 13,SFG,4.333333333333333,7,5.64,0.24,8.23
Simeon Woods Richardson,Jul 23,PHI,6.0,5,4.28,0.222,7.9
Simeon Woods Richardson,Jul 29,NYM,3.3333333333333335,2,2.15,0.224,7.82
Simeon Woods Richardson,Aug 4,CHW,4.0,6,5.88,0.239,9.13
Simeon Woods Richardson,Aug 10,CLE,7.0,7,6.57,0.202,9.85
Simeon Woods Richardson,Aug 16,TEX,5.0,1,1.71,0.212,7.46
Simeon Woods Richardson,Aug 21,SDP,5.0,7,4.3,0.177,8.51
Simeon Woods Richardson,Aug 27,ATL,4.666666666666667,3,4.19,0.241,8.42
Simeon Woods Richardson,Sep 2,TBR,3.6666666666666665,2,2.55,0.247,7.11
Simeon Woods Richardson,Sep 8,KCR,4.333333333333333,2,2.87,0.194,5.96
Simeon Woods Richardson,Sep 14,CIN,3.0,3,3.32,0.244,7.4
Simeon Woods Richardson,Sep 19,CLE,4.666666666666667,6,4.55,0.202,7.08
Simeon Woods Richardson,Sep 25,MIA,1.0,2,2.67,0.233,8.1
Kyle Hendricks,Mar 30,TEX,3.6666666666666665,2,2.11,0.212,4.91
Kyle Hendricks,Apr 5,LAD,4.0,4,4.01,0.214,7.04
Kyle Hendricks,Apr 10,SDP,5.0,2,2.48,0.177,5.68
Kyle Hendricks,Apr 16,ARI,4.333333333333333,3,2.97,0.201,5.82
Kyle Hendricks,Apr 21,MIA,4.0,5,4.46,0.233,6.86
Kyle Hendricks,May 12,PIT,5.0,5,4.66,0.248,7.66
Kyle Hendricks,May 17,PIT,4.666666666666667,4,4.17,0.248,7.43
Kyle Hendricks,May 23,ATL,2.0,1,1.38,0.241,8.1
Kyle Hendricks,May 29,MIL,3.6666666666666665,1,3.33,0.237,7.45
Kyle Hendricks,Jun 2,CIN,3.0,3,2.32,0.244,6.87
Kyle Hendricks,Jun 6,CIN,1.3333333333333333,0,0.68,0.244,5.52
Kyle Hendricks,Jun 14,STL,4.333333333333333,1,1.66,0.216,3.77
Kyle Hendricks,Jun 19,SFG,5.666666666666667,8,3.79,0.24,6.5
Kyle Hendricks,Jun 25,SFG,7.0,4,3.8,0.24,6.75
Kyle Hendricks,Jun 30,MIL,3.6666666666666665,3,3.03,0.237,6.55
Kyle Hendricks,Jul 6,LAA,2.0,1,1.45,0.237,6.75
Kyle Hendricks,Jul 12,STL,7.0,3,3.76,0.216,6.75
Kyle Hendricks,Jul 20,ARI,5.0,2,2.36,0.201,4.74
Kyle Hendricks,Jul 26,KCR,5.0,4,3.45,0.194,5.16
Kyle Hendricks,Jul 31,CIN,5.0,4,3.35,0.244,5.25
Kyle Hendricks,Aug 5,MIN,6.0,5,4.47,0.213,5.79
Kyle Hendricks,Aug 16,TOR,5.0,2,2.64,0.204,5.88
Kyle Hendricks,Aug 23,MIA,4.666666666666667,0,3.46,0.233,5.26
Kyle Hendricks,Aug 28,PIT,1.6666666666666665,2,1.82,0.248,5.24
Kyle Hendricks,Sep 3,PIT,5.0,5,4.23,0.248,5.64
Kyle Hendricks,Sep 9,LAD,4.333333333333333,2,2.41,0.214,4.79
Kyle Hendricks,Sep 15,COL,6.0,7,5.85,0.268,6.65
Kyle Hendricks,Sep 21,WSN,5.333333333333333,2,3.1,0.204,7.25
Kyle Hendricks,Sep 28,CIN,7.333333333333333,2,2.97,0.244,5.79
Michael Lorenzen,Apr 15,DET,5.0,4,3.94,0.243,7.2
Michael Lorenzen,Apr 21,ATL,6.0,7,5.31,0.241,9.0
Michael Lorenzen,Apr 27,CIN,6.0,3,3.57,0.244,7.41
Michael Lorenzen,May 3,KCR,6.0,3,3.13,0.194,6.65
Michael Lorenzen,May 8(1),OAK,6.0,6,5.31,0.249,7.14
Michael Lorenzen,May 13,CLE,7.0,4,3.64,0.202,6.68
Michael Lorenzen,May 19,LAA,6.333333333333333,6,5.4,0.237,6.32
Michael Lorenzen,May 25,MIN,6.0,4,3.69,0.213,6.61
Michael Lorenzen,Jun 1,MIA,6.333333333333333,7,5.27,0.233,7.67
Michael Lorenzen,Jun 7,SFG,4.333333333333333,1,3.72,0.24,6.6
Michael Lorenzen,Jun 13,LAD,7.0,2,2.89,0.214,6.0
Michael Lorenzen,Jun 18,NYM,6.0,3,3.61,0.224,5.16
Michael Lorenzen,Jun 24,MIL,5.0,5,4.6,0.237,5.65
Michael Lorenzen,Jun 29,BAL,5.0,3,3.02,0.22,4.61
Michael Lorenzen,Jul 5,TBR,5.0,4,4.07,0.247,5.46
Michael Lorenzen,Jul 10,LAA,5.0,3,3.77,0.237,6.23
Michael Lorenzen,Jul 22,CHW,5.0,8,3.87,0.239,8.28
Michael Lorenzen,Jul 27,TOR,0.6666666666666666,1,1.15,0.204,8.27
Michael Lorenzen,Jul 28,TOR,4.0,1,1.86,0.204,7.78
Michael Lorenzen,Aug 3,DET,5.666666666666667,5,4.57,0.243,7.97
Michael Lorenzen,Aug 9,STL,4.333333333333333,3,2.6,0.216,8.24
Michael Lorenzen,Aug 16,CIN,5.666666666666667,3,3.21,0.244,5.75
Michael Lorenzen,Aug 21,LAA,7.0,5,4.86,0.237,5.74
Michael Lorenzen,Aug 27,CLE,1.6666666666666665,1,1.63,0.202,6.29
Michael Lorenzen,Sep 25,WSN,2.3333333333333335,2,1.48,0.204,6.0
Michael Lorenzen,Sep 28,ATL,2.0,3,2.98,0.241,6.75
Ryan Pepiot,Apr 1,TEX,5.666666666666667,3,5.83,0.212,4.76
Ryan Pepiot,Apr 7,COL,6.0,11,8.44,0.268,10.8
Ryan Pepiot,Apr 13,SFG,5.0,6,5.83,0.24,10.8
Ryan Pepiot,Apr 18,LAA,6.0,7,6.64,0.237,10.72
Ryan Pepiot,Apr 23,DET,6.0,4,5.4,0.243,9.73
Ryan Pepiot,Apr 29,MIL,6.0,7,7.19,0.237,10.86
Ryan Pepiot,May 5,NYM,2.0,3,2.95,0.224,9.72
Ryan Pepiot,May 22,BOS,4.0,3,3.22,0.254,9.0
Ryan Pepiot,May 29,OAK,5.666666666666667,7,5.6,0.249,9.13
Ryan Pepiot,Jun 4,MIA,6.0,8,6.92,0.233,10.65
Ryan Pepiot,Jun 10,BAL,6.0,9,9.09,0.22,11.41
Ryan Pepiot,Jun 15,ATL,4.666666666666667,4,5.91,0.241,10.59
Ryan Pepiot,Jun 21,PIT,3.3333333333333335,3,3.74,0.248,10.87
Ryan Pepiot,Jun 26,SEA,5.333333333333333,8,7.39,0.268,11.37
Ryan Pepiot,Jul 3,KCR,4.0,0,1.02,0.194,9.26
Ryan Pepiot,Jul 9,NYY,5.666666666666667,7,6.12,0.212,8.61
Ryan Pepiot,Jul 14,CLE,6.0,4,5.96,0.202,8.14
Ryan Pepiot,Aug 16,ARI,5.333333333333333,5,4.98,0.201,8.2
Ryan Pepiot,Aug 21,OAK,6.0,5,5.49,0.249,7.0
Ryan Pepiot,Aug 26,SEA,6.0,6,6.39,0.268,8.38
Ryan Pepiot,Sep 1,SDP,3.0,4,2.96,0.177,8.2
Ryan Pepiot,Sep 7,BAL,5.333333333333333,4,4.79,0.22,8.42
Ryan Pepiot,Sep 12,CLE,2.0,1,1.56,0.202,8.06
Ryan Pepiot,Sep 18,BOS,6.0,12,10.37,0.254,10.88
Ryan Pepiot,Sep 24,DET,5.0,6,6.8,0.243,11.39
Ryan Pepiot,Sep 29,BOS,4.0,5,5.25,0.254,11.28
Dean Kremer,Apr 1,KCR,5.333333333333333,5,5.56,0.194,8.44
Dean Kremer,Apr 7,PIT,7.0,6,5.67,0.248,8.03
Dean Kremer,Apr 13,MIL,4.0,3,3.57,0.237,7.71
Dean Kremer,Apr 19,KCR,5.666666666666667,3,3.65,0.194,6.95
Dean Kremer,Apr 24,LAA,5.333333333333333,10,8.16,0.237,8.89
Dean Kremer,Apr 30,NYY,7.0,4,4.58,0.212,8.07
Dean Kremer,May 5,CIN,6.0,6,5.9,0.244,8.36
Dean Kremer,May 12,ARI,5.666666666666667,10,8.27,0.201,10.01
Dean Kremer,May 20,STL,4.0,2,5.21,0.216,10.29
Dean Kremer,Jul 3,SEA,5.0,8,6.81,0.268,9.76
Dean Kremer,Jul 9,CHC,4.0,3,4.46,0.223,10.58
Dean Kremer,Jul 14,NYY,4.666666666666667,4,5.14,0.212,10.41
Dean Kremer,Jul 21,TEX,5.333333333333333,2,3.41,0.212,7.43
Dean Kremer,Jul 27,SDP,6.0,7,6.2,0.177,8.64
Dean Kremer,Aug 2,CLE,5.0,2,2.59,0.202,6.48
Dean Kremer,Aug 8,TOR,4.333333333333333,6,5.22,0.204,7.46
Dean Kremer,Aug 14,WSN,6.0,3,4.24,0.204,6.75
Dean Kremer,Aug 20,NYM,6.0,7,6.05,0.224,8.23
Dean Kremer,Aug 25,HOU,6.0,5,4.14,0.193,7.57
Dean Kremer,Aug 31,COL,3.3333333333333335,3,3.86,0.268,8.42
Dean Kremer,Sep 6,TBR,6.0,7,6.56,0.247,8.23
Dean Kremer,Sep 11,BOS,7.0,7,7.12,0.254,9.21
Dean Kremer,Sep 18,SFG,6.0,7,7.12,0.24,9.21
Dean Kremer,Sep 24,NYY,5.0,3,4.5,0.212,8.89
Joey Estes,May 11,SEA,5.0,5,4.05,0.268,9.0
Joey Estes,May 16,HOU,3.6666666666666665,4,3.7,0.193,9.35
Joey Estes,May 23,COL,7.0,6,5.44,0.268,8.62
Joey Estes,May 29,TBR,5.0,5,4.57,0.247,8.71
Joey Estes,Jun 5,SEA,6.333333333333333,5,4.95,0.268,8.33
Joey Estes,Jun 10,SDP,5.0,3,3.18,0.177,7.67
Joey Estes,Jun 16(2),MIN,2.6666666666666665,2,2.23,0.213,7.27
Joey Estes,Jun 21,MIN,6.0,1,2.37,0.213,5.76
Joey Estes,Jun 26,LAA,5.666666666666667,8,3.67,0.237,6.66
Joey Estes,Jul 3,LAA,9.0,4,3.26,0.237,5.72
Joey Estes,Jul 9,BOS,1.6666666666666665,1,1.2,0.254,5.76
Joey Estes,Jul 14,PHI,6.0,5,3.38,0.222,6.04
Joey Estes,Jul 21,LAA,5.666666666666667,4,4.35,0.237,7.07
Joey Estes,Jul 26,LAA,2.6666666666666665,0,1.09,0.237,5.04
Joey Estes,Aug 2,LAD,6.0,6,5.03,0.214,6.55
Joey Estes,Aug 7,CHW,5.0,4,3.84,0.239,6.75
Joey Estes,Aug 14,NYM,5.333333333333333,3,3.52,0.224,6.2
Joey Estes,Aug 20,TBR,7.666666666666667,5,4.4,0.247,6.07
Joey Estes,Aug 25,MIL,5.666666666666667,5,4.63,0.237,6.98
Joey Estes,Aug 31,TEX,6.0,7,5.64,0.212,7.28
Joey Estes,Sep 5,SEA,4.0,3,3.37,0.268,7.22
Joey Estes,Sep 11,HOU,6.666666666666667,2,3.4,0.193,6.6
Joey Estes,Sep 16,CHC,1.0,1,1.71,0.223,6.94
Joey Estes,Sep 22,NYY,4.0,1,2.14,0.212,5.82
Joey Estes,Sep 28,SEA,5.0,2,2.18,0.268,3.92
Alec Marsh,Apr 2,BAL,7.0,5,5.47,0.22,6.43
Alec Marsh,Apr 7,CHW,4.666666666666667,3,2.52,0.239,6.17
Alec Marsh,Apr 13,NYM,5.0,2,3.17,0.224,5.4
Alec Marsh,Apr 19,BAL,5.666666666666667,6,5.7,0.22,6.45
Alec Marsh,Apr 24,TOR,4.333333333333333,1,1.9,0.204,5.74
Alec Marsh,May 10,LAA,5.333333333333333,7,5.92,0.237,6.84
Alec Marsh,May 15,SEA,5.0,7,6.79,0.268,8.17
Alec Marsh,May 21,DET,6.0,5,5.22,0.243,8.89
Alec Marsh,May 27,MIN,7.0,7,4.94,0.213,8.78
Alec Marsh,Jun 1,SDP,5.0,3,5.06,0.177,9.21
Alec Marsh,Jun 8,SEA,5.0,8,7.23,0.268,9.64
Alec Marsh,Jun 13,NYY,7.0,7,5.29,0.212,9.0
Alec Marsh,Jun 18,OAK,3.0,4,4.48,0.249,9.67
Alec Marsh,Jun 23,TEX,5.666666666666667,4,4.94,0.212,9.12
Alec Marsh,Jun 28,CLE,6.0,5,5.4,0.202,9.45
Alec Marsh,Jul 4,TBR,3.0,1,2.15,0.247,7.66
Alec Marsh,Jul 10(1),STL,6.0,8,5.27,0.216,8.37
Alec Marsh,Jul 19,CHW,1.0,1,1.47,0.239,7.89
Alec Marsh,Jul 23,ARI,5.0,6,5.26,0.201,9.0
Alec Marsh,Jul 29,CHW,4.666666666666667,3,2.86,0.239,8.69
Alec Marsh,Aug 26(2),CLE,4.666666666666667,2,2.71,0.202,8.44
Alec Marsh,Sep 1,HOU,5.0,5,4.81,0.193,7.52
Alec Marsh,Sep 7,MIN,5.0,5,4.59,0.213,7.77
Alec Marsh,Sep 13,PIT,5.333333333333333,11,9.23,0.248,9.49
Alec Marsh,Sep 18,DET,2.6666666666666665,5,2.34,0.243,11.12
Alec Marsh,Sep 29,ATL,5.0,2,3.89,0.241,10.96
Kyle Harrison,Mar 29,SDP,6.0,5,3.12,0.177,7.5
Kyle Harrison,Apr 3,LAD,5.0,4,3.51,0.214,7.36
Kyle Harrison,Apr 9,WSN,6.0,8,6.81,0.204,9.0
Kyle Harrison,Apr 15,MIA,6.0,2,2.71,0.233,7.43
Kyle Harrison,Apr 20,ARI,4.0,5,4.71,0.201,8.0
Kyle Harrison,Apr 26,PIT,6.0,7,6.85,0.248,8.67
Kyle Harrison,May 2,BOS,5.0,7,6.26,0.254,9.67
Kyle Harrison,May 7,COL,7.0,2,3.87,0.268,7.39
Kyle Harrison,May 12,CIN,5.0,5,6.07,0.244,8.67
Kyle Harrison,May 18,COL,5.0,4,5.75,0.268,8.04
Kyle Harrison,May 24,NYM,5.0,6,5.54,0.224,8.0
Kyle Harrison,May 29,PHI,5.0,5,3.77,0.222,7.33
